,res_unit,com_unit,tot_unit,land_sqft,tot_sqft,price,age_when_sold,neighb_category
600,1,0,1,1684,1564,470000,60,1.0
601,1,0,1,1684,1564,290000,60,1.0
602,1,0,1,3306,946,333412,85,1.0
603,1,0,1,3555,1820,545000,61,1.0
604,1,0,1,3555,1820,300000,60,1.0
605,1,0,1,1610,2214,430000,45,1.0
606,1,0,1,3399,2012,302500,55,1.0
607,1,0,1,2500,1377,390000,90,1.0
608,1,0,1,2302,1944,415000,60,1.0
609,1,0,1,4645,1664,458000,65,1.0
610,1,0,1,5033,1680,615000,80,1.0
611,1,0,1,2295,1454,450000,75,1.0
612,1,0,1,2733,1360,460000,90,1.0
613,1,0,1,2733,1512,150000,90,1.0
614,1,0,1,2143,1248,459000,90,1.0
615,1,0,1,2113,1920,480000,75,1.0
616,1,0,1,2184,1280,408100,90,1.0
617,1,0,1,2177,1280,395000,90,1.0
618,1,0,1,7947,1191,670000,55,1.0
619,1,0,1,2500,1836,360000,55,1.0
620,1,0,1,2800,1985,270000,50,1.0
621,1,0,1,5000,1816,530000,100,1.0
622,1,0,1,2300,1944,499000,65,1.0
623,1,0,1,3742,1406,521000,90,1.0
624,1,0,1,2300,1732,490000,66,1.0
625,1,0,1,2700,1275,510000,55,1.0
626,1,0,1,2821,1870,500000,45,1.0
627,1,0,1,2600,1944,525000,55,1.0
628,1,0,1,3874,1452,200000,80,1.0
629,1,0,1,1764,2016,515000,55,1.0
630,1,0,1,1706,1636,360000,60,1.0
631,1,0,1,1710,1683,300000,51,1.0
632,1,0,1,817,903,293550,75,1.0
633,1,0,1,1710,1692,374000,65,1.0
634,1,0,1,2250,855,345000,91,1.0
635,1,0,1,2773,1998,267000,55,1.0
636,1,0,1,1701,1188,430000,60,1.0
637,1,0,1,1950,1620,520000,50,1.0
638,1,0,1,2500,1096,360000,85,1.0
639,1,0,1,2100,1110,435000,80,1.0
640,1,0,1,2500,1584,350000,95,1.0
641,1,0,1,2500,852,160000,95,1.0
642,1,0,1,2500,910,332500,96,1.0
643,1,0,1,3750,838,665000,105,1.0
644,1,0,1,3200,1111,410000,95,1.0
645,1,0,1,2500,874,100443,95,1.0
646,2,0,2,2823,2481,778961,1,1.0
647,2,0,2,3519,2502,775000,1,1.0
648,2,0,2,1810,2016,393000,55,1.0
649,2,0,2,2500,1400,477000,100,1.0
650,2,0,2,2715,1746,555000,65,1.0
651,2,0,2,1875,1476,409500,105,1.0
652,2,0,2,2650,2394,617500,40,1.0
653,2,0,2,2375,1734,455000,50,1.0
654,2,0,2,12450,2968,750000,50,1.0
655,2,0,2,2754,1512,325000,90,1.0
656,2,0,2,1327,1440,290000,85,1.0
657,2,0,2,4693,3085,250000,45,1.0
658,2,0,2,3042,2449,494000,60,1.0
659,2,0,2,4343,3093,485000,65,1.0
660,2,0,2,14500,2025,1600000,55,1.0
661,2,0,2,3858,1476,440000,90,1.0
662,2,0,2,2500,2250,350000,95,1.0
663,2,0,2,3750,2126,108750,19,1.0
664,2,0,2,4500,1941,577000,55,1.0
665,2,0,2,2942,1638,350000,55,1.0
666,2,0,2,2491,2772,562000,60,1.0
667,2,0,2,4750,1880,740000,81,1.0
668,2,0,2,4800,1656,475000,90,1.0
669,2,0,2,5000,2288,465000,91,1.0
670,2,0,2,3750,781,430000,70,1.0
671,2,0,2,2500,1444,480917,65,1.0
672,2,0,2,3522,2168,835000,11,1.0
673,2,0,2,4628,3030,838000,13,1.0
674,2,0,2,1970,1680,352000,85,1.0
675,2,0,2,682,1140,220000,90,1.0
676,2,0,2,1840,1813,430000,66,1.0
677,2,0,2,3337,2583,780000,10,1.0
678,2,0,2,2916,2016,395000,60,1.0
679,2,0,2,2500,2517,105000,80,1.0
680,2,0,2,14781,3324,1495000,12,1.0
681,2,0,2,2500,1898,400000,95,1.0
682,2,0,2,4067,1806,540000,60,1.0
683,2,0,2,2500,3000,329550,85,1.0
684,3,0,3,3750,2649,535000,75,1.0
685,3,0,3,2945,2900,675000,55,1.0
686,3,0,3,2375,3731,615000,95,1.0
687,3,0,3,2350,3402,800000,12,1.0
688,3,0,3,2350,3402,800000,12,1.0
689,3,0,3,5000,3580,510000,85,1.0
690,1,0,1,3990,1152,158500,27,1.0
691,1,0,1,1750,1210,345000,105,1.0
692,1,0,1,7000,2112,390000,29,1.0
693,2,0,2,1976,2220,180000,100,1.0
694,2,0,2,1083,2109,420000,114,1.0
695,2,0,2,2300,1721,495000,114,1.0
696,2,0,2,2300,1721,215000,114,1.0
697,2,1,3,2061,2175,150000,84,1.0
698,2,0,2,1625,2530,200000,84,1.0
699,2,0,2,2100,2520,403000,20,1.0
700,2,0,2,2500,2338,265000,95,1.0
701,2,0,2,2500,2400,207870,105,1.0
702,2,0,2,2500,2000,375000,19,1.0
703,2,0,2,2500,2000,400000,19,1.0
704,2,0,2,2500,3150,237500,95,1.0
705,2,0,2,2500,2100,240000,19,1.0
706,3,0,3,2280,3000,510000,13,1.0
707,3,0,3,1236,1938,495000,9,1.0
708,3,0,3,1892,3270,320000,9,1.0
709,3,0,3,2500,2442,240000,114,1.0
710,3,0,3,2000,3294,20000,95,1.0
711,3,0,3,2500,3300,237500,85,1.0
712,4,0,4,2000,3300,690000,92,1.0
713,1,0,1,1893,1320,338000,30,1.0
714,1,0,1,1867,1352,225000,114,1.0
715,1,0,1,2090,1320,322500,30,1.0
716,1,0,1,2063,1320,323000,30,1.0
717,2,0,2,1575,2196,481000,114,1.0
718,2,0,2,1575,2196,162240,114,1.0
719,1,0,1,1583,1200,220000,114,1.0
720,1,1,2,2042,3026,430000,114,1.0
721,1,0,1,1290,1248,150000,114,1.0
722,1,0,1,2242,2002,384363,85,1.0
723,1,0,1,3000,1320,300000,29,1.0
724,1,0,1,3000,1320,190000,29,1.0
725,1,0,1,3000,1320,354500,30,1.0
726,1,0,1,2905,1320,240000,30,1.0
727,1,1,2,1413,3251,455000,90,1.0
728,1,0,1,3764,1120,330000,90,1.0
729,1,0,1,2500,2374,190000,115,1.0
730,2,0,2,5812,3340,650000,116,1.0
731,2,0,2,2145,2312,205000,116,1.0
732,2,0,2,2500,2200,460000,114,1.0
733,2,0,2,2599,2424,185000,90,1.0
734,2,0,2,1848,1264,80000,115,1.0
735,2,0,2,1584,2640,489000,20,1.0
736,2,0,2,2376,1760,500000,20,1.0
737,2,0,2,1625,2016,489000,85,1.0
738,2,0,2,1399,2784,479000,114,1.0
739,2,0,2,1418,2784,464400,114,1.0
740,2,0,2,1418,2784,165000,114,1.0
741,2,0,2,1495,1908,489000,114,1.0
742,2,0,2,2500,2192,499000,95,1.0
743,2,0,2,3035,2106,260000,95,1.0
744,2,0,2,1600,1786,336000,95,1.0
745,2,0,2,1600,1786,320000,95,1.0
746,2,0,2,1888,3422,470000,15,1.0
747,2,0,2,1250,2000,250000,9,1.0
748,2,0,2,2890,2724,450000,13,1.0
749,2,0,2,3189,1968,510000,95,1.0
750,2,0,2,2102,2205,259000,23,1.0
751,2,0,2,2000,2460,410000,18,1.0
752,2,0,2,2969,1880,420000,18,1.0
753,2,0,2,2500,2232,395000,114,1.0
754,2,0,2,2358,3584,518818,105,1.0
755,3,0,3,906,2700,15000,10,1.0
756,3,0,3,1083,3000,330000,9,1.0
757,3,0,3,2348,3547,560000,8,1.0
758,3,0,3,2000,2400,459200,21,1.0
759,3,0,3,3502,3072,360000,90,1.0
760,3,0,3,2475,3876,480000,9,1.0
761,3,0,3,3556,2574,375000,90,1.0
762,3,0,3,3556,2574,220000,90,1.0
763,3,0,3,3556,2574,40000,90,1.0
764,3,0,3,2561,3013,410000,18,1.0
765,3,0,3,2604,3087,487000,18,1.0
766,3,0,3,2500,2566,535000,105,1.0
767,4,0,4,3806,3200,510000,91,1.0
768,4,0,4,1794,3991,460000,12,1.0
769,1,0,1,7000,2819,300000,90,1.0
770,1,0,1,7220,2152,737493,106,1.0
771,1,0,1,5312,2385,749000,65,1.0
772,1,0,1,4088,2528,1475000,80,1.0
773,1,0,1,3135,1791,718000,90,1.0
774,1,0,1,6644,2544,1600000,80,1.0
775,1,0,1,4624,2300,875000,85,1.0
776,1,0,1,2000,1480,524900,75,1.0
777,1,0,1,2502,2036,372000,114,1.0
778,1,0,1,1667,1298,180000,114,1.0
779,1,0,1,1408,1528,175000,114,1.0
780,1,0,1,2315,1398,206700,105,1.0
781,1,0,1,2300,1538,270000,105,1.0
782,2,0,2,1702,2024,212000,114,1.0
783,2,0,2,1572,2024,416000,114,1.0
784,2,0,2,3002,1776,350000,114,1.0
785,2,0,2,2865,2584,136000,114,1.0
786,2,0,2,2536,2032,225000,114,1.0
787,2,0,2,2536,2782,280000,114,1.0
788,2,0,2,1895,2220,200000,114,1.0
789,2,0,2,1860,2340,400000,19,1.0
790,2,0,2,950,2208,410000,10,1.0
791,3,0,3,2752,3665,450000,114,1.0
792,3,0,3,1955,2862,250000,114,1.0
793,3,0,3,2203,2910,365000,115,1.0
794,3,0,3,2182,2232,125000,114,1.0
795,3,0,3,2203,2910,724292,114,1.0
796,3,0,3,1940,2146,574000,100,1.0
797,3,1,4,1400,3426,520000,85,1.0
798,1,0,1,1765,2299,186000,114,1.0
799,1,0,1,3023,1832,436800,95,1.0
800,1,0,1,3023,1832,210000,95,1.0
801,1,0,1,1876,1750,295000,60,1.0
802,1,1,2,3940,2975,305000,95,1.0
803,2,0,2,1297,1540,439000,114,1.0
804,2,1,3,1342,3575,235000,23,1.0
805,2,0,2,2340,2064,479000,114,1.0
806,2,0,2,6210,3080,500000,114,1.0
807,2,0,2,2385,2340,205000,116,1.0
808,2,0,2,1942,1776,187590,116,1.0
809,2,0,2,2539,2322,300000,116,1.0
810,2,0,2,1890,2600,479999,110,1.0
811,2,0,2,3750,1656,530000,114,1.0
812,2,0,2,2245,2404,350000,105,1.0
813,2,0,2,2929,1974,375000,95,1.0
814,2,0,2,2408,2848,300000,95,1.0
815,2,0,2,2000,3000,395000,22,1.0
816,2,0,2,5000,2762,455000,95,1.0
817,2,0,2,2500,1996,358000,80,1.0
818,2,0,2,2600,1700,300000,90,1.0
819,2,0,2,3468,3832,535000,95,1.0
820,2,0,2,3187,3053,533100,8,1.0
821,2,0,2,2700,3905,236000,95,1.0
822,2,0,2,3100,3320,350000,90,1.0
823,2,0,2,2513,3447,285000,105,1.0
824,3,0,3,7500,3369,1000000,110,1.0
825,3,0,3,2500,2907,485000,106,1.0
826,3,0,3,2100,3188,450000,21,1.0
827,3,0,3,1967,2730,369000,116,1.0
828,3,0,3,2141,2730,325000,116,1.0
829,3,0,3,2285,2730,202500,116,1.0
830,3,0,3,2204,3000,392000,21,1.0
831,3,0,3,1922,1786,485000,13,1.0
832,3,0,3,2250,2943,365000,114,1.0
833,3,0,3,1759,3037,537500,8,1.0
834,3,0,3,1735,3402,630000,10,1.0
835,3,0,3,2085,3402,630000,10,1.0
836,3,0,3,2500,2425,499000,105,1.0
837,3,0,3,2943,3063,505000,8,1.0
838,10,0,10,13327,3756,1200000,114,1.0
839,0,1,1,3467,1233,750000,88,1.0
840,2,0,2,2500,2624,437718,114,1.0
841,2,0,2,2500,2548,415000,115,1.0
842,2,0,2,2500,2548,295000,114,1.0
843,2,0,2,2500,2548,135000,114,1.0
844,2,0,2,2500,2940,390000,85,1.0
845,2,0,2,2154,2128,180000,105,1.0
846,2,0,2,2908,3192,450000,90,1.0
847,2,0,2,2500,2296,524000,105,1.0
848,2,0,2,2500,2000,440000,85,1.0
849,3,0,3,1171,1428,210405,106,1.0
850,3,0,3,2500,3444,522000,105,1.0
851,3,0,3,2000,2937,345000,116,1.0
852,3,0,3,2500,2548,320000,114,1.0
853,3,0,3,2000,2138,551000,105,1.0
854,3,0,3,2000,2138,335000,105,1.0
855,6,0,6,2500,2746,369000,90,1.0
856,14,0,14,2000,3272,356599,105,1.0
857,1,2,3,5000,3415,650000,84,1.0
858,0,1,1,2500,2205,425000,85,1.0
859,0,1,1,5000,800,300000,35,1.0
860,1,0,1,5300,3344,600000,100,1.0
861,1,0,1,2500,1843,515000,95,1.0
862,1,0,1,2800,3512,478400,114,1.0
863,1,0,1,2233,2288,325000,106,1.0
864,1,0,1,4040,2510,189000,105,1.0
865,1,0,1,8500,2704,350000,114,1.0
866,1,0,1,2125,2444,355000,105,1.0
867,1,0,1,2500,2109,230000,114,1.0
868,2,0,2,2610,2160,444000,23,1.0
869,2,0,2,1320,2172,390000,114,1.0
870,2,0,2,2500,2940,370000,24,1.0
871,2,0,2,2660,1858,200000,114,1.0
872,2,0,2,2660,1858,125000,114,1.0
873,2,0,2,1547,2250,431500,114,1.0
874,2,0,2,2209,3654,250000,114,1.0
875,2,0,2,1643,2628,450500,7,1.0
876,2,0,2,2266,3170,296000,105,1.0
877,2,0,2,2266,3170,245000,105,1.0
878,2,0,2,3173,3312,470000,105,1.0
879,3,0,3,2618,3136,359970,105,1.0
880,6,0,6,2000,3360,600000,99,1.0
881,4,0,4,5000,2275,281000,114,1.0
882,0,3,3,2165,2165,1225000,95,1.0
883,0,1,1,1933,3417,431249,87,1.0
884,0,1,1,1933,3093,431249,87,1.0
885,0,1,1,1942,1200,431249,87,1.0
886,0,1,1,1985,1200,431249,87,1.0
887,0,1,1,2215,3996,431249,105,1.0
888,1,0,1,4505,2670,385000,106,1.0
889,1,0,1,2500,1026,287000,85,1.0
890,1,0,1,2350,1220,330000,114,1.0
891,1,0,1,4000,3641,320000,95,1.0
892,1,0,1,3342,1816,400000,95,1.0
893,1,0,1,1260,2050,475000,56,1.0
894,1,0,1,9570,2489,775000,100,1.0
895,1,0,1,1424,1738,360000,60,1.0
896,1,0,1,2496,1858,368000,116,1.0
897,1,0,1,6550,1323,260000,116,1.0
898,1,0,1,1858,2100,350000,100,1.0
899,1,0,1,1858,2100,299130,100,1.0
900,1,0,1,2662,1426,330000,117,1.0
901,1,0,1,3071,2058,328000,116,1.0
902,1,0,1,2110,1430,189000,95,1.0
903,1,0,1,1322,1200,468000,95,1.0
904,1,0,1,1619,1575,350000,85,1.0
905,1,0,1,3538,1216,450000,114,1.0
906,1,0,1,2500,1160,265000,105,1.0
907,1,0,1,4329,1200,426000,96,1.0
908,1,0,1,5300,1792,1050000,85,1.0
909,1,0,1,2800,2612,701000,80,1.0
910,1,0,1,1800,1782,491000,75,1.0
911,1,0,1,3360,900,495000,84,1.0
912,1,0,1,2007,1782,613000,76,1.0
913,1,0,1,2500,2200,618000,80,1.0
914,1,0,1,2500,2200,425000,80,1.0
915,1,0,1,2565,1881,625000,57,1.0
916,1,0,1,2500,1926,700000,90,1.0
917,1,0,1,2531,1144,390000,85,1.0
918,2,0,2,2632,2592,599000,95,1.0
919,2,0,2,1000,1600,260000,9,1.0
920,2,0,2,5000,3878,710000,95,1.0
921,2,0,2,5600,3194,580000,95,1.0
922,2,0,2,2810,2215,225000,95,1.0
923,2,0,2,2280,2294,410000,70,1.0
924,2,0,2,1511,1980,380000,114,1.0
925,2,0,2,3600,3498,558000,85,1.0
926,2,0,2,1915,2230,474000,95,1.0
927,2,0,2,1999,3544,345000,10,1.0
928,2,0,2,1999,3544,675078,10,1.0
929,2,0,2,3150,2306,500000,80,1.0
930,2,0,2,1790,1369,445000,116,1.0
931,2,0,2,1790,1369,166000,116,1.0
932,2,0,2,2718,2000,215000,110,1.0
933,2,0,2,2500,3350,680000,90,1.0
934,2,0,2,1750,1782,545000,75,1.0
935,2,0,2,5725,1994,512500,90,1.0
936,2,0,2,1650,1470,590000,65,1.0
937,2,0,2,6241,3760,659000,65,1.0
938,3,0,3,2500,3111,490000,10,1.0
939,3,0,3,2500,3111,395100,10,1.0
940,3,0,3,2111,2260,78469,116,1.0
941,5,0,5,6947,2999,775000,73,1.0
942,4,0,4,3742,3360,885000,84,1.0
943,1,1,2,1729,2601,300000,114,1.0
944,1,1,2,1806,2601,140000,114,1.0
945,1,0,1,1650,1382,151000,116,1.0
946,1,0,1,1650,1466,439000,116,1.0
947,1,1,2,2660,1500,987500,114,1.0
948,1,0,1,2750,1400,320000,114,1.0
949,2,0,2,2500,1680,582047,116,1.0
950,2,0,2,3019,1760,425000,95,1.0
951,2,0,2,3500,2400,800000,90,1.0
952,2,0,2,750,2496,380000,9,1.0
953,2,1,3,4876,3865,490000,84,1.0
954,2,1,3,4876,3865,351000,84,1.0
955,2,0,2,1650,1382,439000,116,1.0
956,2,0,2,1650,1382,165000,116,1.0
957,2,0,2,2000,2994,224000,116,1.0
958,2,0,2,1965,2028,315354,14,1.0
959,2,0,2,1965,2028,378750,14,1.0
960,2,0,2,2026,2935,360000,105,1.0
961,2,0,2,2335,3090,335000,105,1.0
962,2,0,2,2661,1652,987500,114,1.0
963,2,0,2,2654,2778,225000,100,1.0
964,2,0,2,2408,2394,221845,114,1.0
965,2,0,2,2000,2140,200000,114,1.0
966,2,0,2,2433,2244,425000,114,1.0
967,2,0,2,1307,1392,425000,116,1.0
968,2,0,2,1307,1392,160000,116,1.0
969,2,0,2,1643,1896,525000,115,1.0
970,2,0,2,1386,2700,340000,52,1.0
971,2,0,2,1650,3099,430000,7,1.0
972,2,0,2,2717,2816,225000,95,1.0
973,2,0,2,2000,2414,256876,116,1.0
974,3,0,3,1810,3312,385000,100,1.0
975,3,0,3,2500,2882,250000,116,1.0
976,3,0,3,2442,3805,481000,85,1.0
977,3,0,3,1952,3382,301875,95,1.0
978,3,0,3,1968,2790,545000,105,1.0
979,3,0,3,2000,3261,350000,106,1.0
980,3,0,3,2000,3261,485000,105,1.0
981,3,0,3,2000,3261,215000,105,1.0
982,3,0,3,1865,3600,500000,12,1.0
983,3,0,3,2542,3972,640000,110,1.0
984,3,0,3,2000,3104,305000,23,1.0
985,3,0,3,2500,2531,499000,10,1.0
986,3,0,3,2000,3150,530000,116,1.0
987,3,0,3,2042,1866,465000,114,1.0
988,3,0,3,1655,2394,122500,116,1.0
989,3,0,3,1734,3036,477594,8,1.0
990,3,0,3,2125,2592,270000,95,1.0
991,3,0,3,1849,2280,207000,95,1.0
992,3,0,3,1680,2304,254200,114,1.0
993,3,0,3,2250,1900,265000,95,1.0
994,6,0,6,1988,2907,270000,90,1.0
995,6,0,6,2500,3120,400000,86,1.0
996,4,0,4,3500,3264,500000,85,1.0
997,5,1,6,2500,3750,738000,86,1.0
998,4,1,5,1212,3657,900000,105,1.0
999,3,1,4,1245,3620,450000,88,1.0
1000,3,1,4,1263,3600,600000,90,1.0
1001,0,3,3,3020,3020,900000,83,1.0
1002,0,1,1,3616,3293,490000,95,1.0
1003,1,0,1,1156,1072,325000,100,1.0
1004,1,0,1,1710,1690,385000,51,1.0
1005,1,0,1,2375,1124,150000,91,1.0
1006,1,0,1,1440,1024,320000,65,1.0
1007,1,0,1,1800,1024,355000,65,1.0
1008,1,0,1,1699,1728,420000,59,1.0
1009,1,0,1,2440,1494,342500,85,1.0
1010,1,0,1,2790,1784,430000,85,1.0
1011,1,0,1,3742,1570,415000,85,1.0
1012,1,0,1,2588,1524,425000,90,1.0
1013,1,0,1,2500,1034,260000,90,1.0
1014,1,0,1,2000,1272,420000,65,1.0
1015,1,0,1,2142,1272,300000,65,1.0
1016,1,0,1,2500,2079,470000,85,1.0
1017,1,0,1,2500,1400,400000,95,1.0
1018,1,0,1,2500,1426,460000,95,1.0
1019,1,0,1,2070,1485,336020,65,1.0
1020,1,0,1,2500,1758,350000,96,1.0
1021,1,0,1,3000,1955,525000,81,1.0
1022,1,0,1,1648,1568,465000,115,1.0
1023,1,0,1,3085,2100,570000,5,1.0
1024,1,0,1,1633,1576,367000,45,1.0
1025,1,0,1,3742,2846,535000,95,1.0
1026,1,0,1,2250,1595,402000,60,1.0
1027,1,0,1,2500,1312,500000,95,1.0
1028,1,0,1,4500,1152,439000,75,1.0
1029,1,0,1,3870,1690,675000,76,1.0
1030,2,0,2,1125,1536,357000,114,1.0
1031,2,0,2,2375,2105,534000,5,1.0
1032,2,0,2,2500,1808,430000,95,1.0
1033,2,0,2,1364,1896,392945,114,1.0
1034,2,0,2,2500,2028,585000,114,1.0
1035,2,0,2,1805,1900,245000,40,1.0
1036,2,0,2,2375,2308,315000,114,1.0
1037,2,0,2,1276,945,242000,95,1.0
1038,2,0,2,1710,1566,432500,50,1.0
1039,2,0,2,2375,2200,180000,65,1.0
1040,2,0,2,2375,2000,520000,50,1.0
1041,2,0,2,2375,3150,435450,114,1.0
1042,2,0,2,2500,3288,340000,110,1.0
1043,2,0,2,5000,2072,550000,116,1.0
1044,2,0,2,2500,3196,299250,114,1.0
1045,2,0,2,2375,1980,225000,116,1.0
1046,2,0,2,2375,3980,530000,110,1.0
1047,2,0,2,2500,1720,450000,106,1.0
1048,2,0,2,2500,1720,208377,105,1.0
1049,2,0,2,4675,2525,325000,114,1.0
1050,2,0,2,2275,1597,375000,82,1.0
1051,2,0,2,2450,1782,270000,95,1.0
1052,2,0,2,2500,2316,600000,84,1.0
1053,2,0,2,2843,1480,460000,84,1.0
1054,2,0,2,3000,3327,565000,50,1.0
1055,2,0,2,3611,2607,500000,90,1.0
1056,2,0,2,2425,2030,405000,81,1.0
1057,2,0,2,2425,2030,250000,80,1.0
1058,2,0,2,2500,1960,405500,90,1.0
1059,2,0,2,2500,1816,385000,80,1.0
1060,2,0,2,2125,1800,505000,81,1.0
1061,2,0,2,1518,1370,24000,80,1.0
1062,2,0,2,2500,1912,555000,65,1.0
1063,2,0,2,2504,1254,205000,101,1.0
1064,2,0,2,2338,2187,540000,85,1.0
1065,2,0,2,2500,2926,565000,55,1.0
1066,2,0,2,2500,1564,430000,95,1.0
1067,2,0,2,2125,3045,550000,106,1.0
1068,2,0,2,1983,1848,430000,55,1.0
1069,2,0,2,1633,1496,360000,60,1.0
1070,2,0,2,2425,2000,500000,51,1.0
1071,2,0,2,1800,2125,470000,70,1.0
1072,2,0,2,2500,1984,389500,110,1.0
1073,2,0,2,7125,3300,750000,90,1.0
1074,2,0,2,2375,2000,330000,111,1.0
1075,2,0,2,2375,2132,270700,105,1.0
1076,2,0,2,2375,3230,435000,105,1.0
1077,2,0,2,2375,3214,477000,105,1.0
1078,2,0,2,1900,2800,536450,45,1.0
1079,2,0,2,1767,1938,366100,50,1.0
1080,2,0,2,2314,1613,485000,66,1.0
1081,2,0,2,2314,1613,320000,65,1.0
1082,2,0,2,2469,2499,540000,100,1.0
1083,2,0,2,2600,2180,575500,60,1.0
1084,2,0,2,2500,2210,499999,85,1.0
1085,2,0,2,2500,2090,420000,20,1.0
1086,2,0,2,3000,2089,490000,60,1.0
1087,2,0,2,3000,2089,585000,61,1.0
1088,2,0,2,2500,1840,441000,80,1.0
1089,2,0,2,1950,2398,350000,56,1.0
1090,2,0,2,2500,2700,444000,85,1.0
1091,2,0,2,5000,1980,615000,91,1.0
1092,2,0,2,2500,1459,250000,65,1.0
1093,2,0,2,2500,1323,560000,65,1.0
1094,2,0,2,2500,1540,425000,65,1.0
1095,2,1,3,5000,3360,655000,50,1.0
1096,2,0,2,2625,2155,425000,60,1.0
1097,2,0,2,2500,1636,515000,60,1.0
1098,3,0,3,2375,3546,458350,95,1.0
1099,3,0,3,2375,3128,610000,114,1.0
1100,3,0,3,2510,2795,615000,41,1.0
1101,3,0,3,2375,2997,490000,116,1.0
1102,3,0,3,2431,3405,350000,100,1.0
1103,3,0,3,2431,3405,410000,100,1.0
1104,3,0,3,2250,2194,435000,114,1.0
1105,3,0,3,3288,2592,557500,95,1.0
1106,3,0,3,2500,3753,600000,85,1.0
1107,3,0,3,2900,3025,50000,55,1.0
1108,3,0,3,2375,3276,240000,105,1.0
1109,3,0,3,2375,3384,625000,105,1.0
1110,3,0,3,2500,2780,570000,81,1.0
1111,4,0,4,2250,3350,530000,101,1.0
1112,3,1,4,1125,3000,550000,95,1.0
1113,1,0,1,711,1024,40000,116,1.0
1114,1,0,1,1625,1827,313950,114,1.0
1115,1,1,2,1528,2462,235000,85,1.0
1116,1,0,1,3110,1152,300000,23,1.0
1117,1,0,1,2070,1152,273000,22,1.0
1118,1,0,1,1875,1152,150000,23,1.0
1119,1,0,1,1773,1152,300000,24,1.0
1120,1,0,1,1705,1599,325000,28,1.0
1121,1,0,1,1317,1224,350000,95,1.0
1122,1,0,1,1742,1476,225000,95,1.0
1123,1,0,1,2000,1756,425000,117,1.0
1124,1,0,1,2000,1756,203150,117,1.0
1125,1,0,1,1875,1616,367000,95,1.0
1126,1,0,1,1898,1320,315000,28,1.0
1127,1,0,1,1640,1188,275000,28,1.0
1128,1,0,1,4755,1080,675000,105,1.0
1129,1,0,1,2000,1688,223000,114,1.0
1130,1,0,1,2000,1980,349000,28,1.0
1131,1,0,1,2310,1386,345000,33,1.0
1132,1,0,1,2000,1266,240000,23,1.0
1133,1,0,1,1125,1842,268400,114,1.0
1134,1,0,1,1500,1260,175000,114,1.0
1135,1,0,1,1500,1260,10667,114,1.0
1136,1,0,1,1500,1260,10667,114,1.0
1137,1,0,1,1500,1260,8000,114,1.0
1138,1,0,1,1500,1260,10667,114,1.0
1139,1,0,1,1500,1260,6000,114,1.0
1140,1,0,1,1500,1260,40000,114,1.0
1141,1,0,1,3133,1645,120000,114,1.0
1142,1,0,1,933,1400,260000,14,1.0
1143,1,0,1,1980,1152,283500,27,1.0
1144,1,0,1,2052,1188,266000,25,1.0
1145,1,0,1,1765,1152,238290,27,1.0
1146,1,0,1,1997,1152,332500,27,1.0
1147,2,0,2,2000,2400,365000,24,1.0
1148,2,0,2,2770,2400,371680,24,1.0
1149,2,0,2,4205,2005,120000,114,1.0
1150,2,0,2,3931,2400,625000,115,1.0
1151,2,0,2,3931,2400,210000,115,1.0
1152,2,0,2,3052,3000,480000,11,1.0
1153,2,0,2,2043,1882,400000,114,1.0
1154,2,0,2,2043,1882,125000,114,1.0
1155,2,0,2,2017,1770,454000,114,1.0
1156,2,0,2,2625,2340,432000,14,1.0
1157,2,0,2,2947,2214,260000,95,1.0
1158,2,0,2,2026,2842,435000,10,1.0
1159,2,0,2,2237,3129,283500,95,1.0
1160,2,0,2,1858,2442,430000,95,1.0
1161,2,1,3,1917,1200,50000,95,1.0
1162,2,1,3,1917,1200,50000,95,1.0
1163,2,0,2,2025,1800,240000,96,1.0
1164,2,0,2,1583,1932,450000,114,1.0
1165,2,0,2,1738,2442,140000,115,1.0
1166,2,0,2,2027,2952,200000,114,1.0
1167,2,0,2,2027,2952,90000,114,1.0
1168,2,0,2,2027,2952,50000,114,1.0
1169,2,0,2,2780,2340,490000,25,1.0
1170,2,1,3,1515,2853,310000,25,1.0
1171,2,0,2,2030,2236,179000,114,1.0
1172,2,0,2,1880,1706,390000,23,1.0
1173,2,0,2,2422,1744,410000,23,1.0
1174,2,0,2,1488,2865,210000,105,1.0
1175,2,0,2,1146,1684,275000,10,1.0
1176,2,0,2,2331,1680,480000,22,1.0
1177,2,0,2,2331,1680,243000,22,1.0
1178,2,0,2,2929,1837,292769,114,1.0
1179,2,0,2,2242,2092,275000,105,1.0
1180,2,0,2,1992,2571,260000,22,1.0
1181,2,1,3,1422,2865,435000,114,1.0
1182,2,0,2,1890,1680,435000,24,1.0
1183,2,0,2,3300,1680,204000,22,1.0
1184,2,0,2,2994,2400,442000,23,1.0
1185,2,0,2,1900,2340,400000,23,1.0
1186,2,0,2,1900,2280,415000,23,1.0
1187,2,0,2,2033,2400,440000,20,1.0
1188,2,0,2,1993,2700,445200,21,1.0
1189,2,0,2,2000,2880,499000,116,1.0
1190,2,0,2,1993,2700,435000,21,1.0
1191,2,0,2,1860,2100,449000,23,1.0
1192,2,1,3,2454,3898,475000,84,1.0
1193,2,0,2,2500,2016,603196,85,1.0
1194,2,0,2,1933,2280,400000,24,1.0
1195,2,0,2,1900,2280,430000,24,1.0
1196,2,0,2,17500,2520,420000,20,1.0
1197,2,0,2,2500,1932,310000,114,1.0
